Country,Year,Primary Enrollment rate (% gross),Secondary Enrollment rate (% gross),Tertiary Enrollment rate (% gross)
FRA,1992,106.42709,104.52207,42.79212
FRA,1999,100.80926,105.76618,51.4899
FRA,2000,100.42826,105.59022,50.60308
FRA,1973,110.62387,81.18748,21.3967
FRA,1974,109.82357,85.48602,22.23352
FRA,1981,109.8852,82.92544,25.34202
FRA,1982,108.85131,83.65178,26.77469
FRA,1983,106.85368,85.09662,27.24199
FRA,1984,106.24291,86.95552,
FRA,1985,106.12524,88.63301,28.8466
FRA,1993,104.38177,105.30613,45.71719
FRA,1994,104.78763,113.7701,49.53574
FRA,1995,105.26588,113.96344,50.37703
FRA,1996,106.13069,112.58374,52.36428
FRA,1997,105.12505,111.53984,53.33495
FRA,1998,105.20645,110.55317,53.88354
FRA,2001,100.38221,104.57111,50.44729
FRA,2002,100.2493,103.18634,50.25169
FRA,2003,99.97545,102.7721,52.31698
FRA,2004,99.81118,102.22002,53.45763
FRA,2005,104.63649,106.78168,53.88233
FRA,2006,104.27885,106.92752,53.87542
FRA,2007,103.85978,106.69353,52.94754
FRA,2008,103.62215,106.43284,52.47552
FRA,2009,103.04114,106.23923,52.7731
FRA,2010,102.76151,106.42494,54.88172
FRA,2011,102.6911,106.61064,55.62573
FRA,2012,102.52316,105.81358,57.90901
FRA,2013,102.27644,104.3766,59.84876
FRA,2014,101.28035,103.42583,61.51048
FRA,2015,101.98964,103.39604,62.78593
FRA,2016,102.26043,103.3081,64.72768
FRA,2017,102.41722,103.75608,65.80223
FRA,2018,102.46441,103.77333,67.54352
FRA,2019,102.53948,104.29299,68.3579
FRA,2020,102.81115,104.63168,69.34638
PYF,1983,119.16136,,
PYF,1981,120.84711,,
PYF,1982,118.86754,,
PYF,1984,112.22941,,
PYF,1985,109.45951,,
PYF,1988,130.43208,,
PYF,1989,129.42091,63.9327,
PYF,1990,128.31805,67.2909,
PYF,1991,126.69744,69.98002,
PYF,1992,123.00947,73.83805,
PYF,1993,123.16929,77.30273,
PYF,1994,120.98917,,
PYF,1995,118.85486,,
PYF,1996,113.37445,,
GAB,1972,139.80592,16.3297,0.6993
GAB,1973,140.32774,20.12779,0.79894
GAB,1975,142.06462,27.63681,2.12725
GAB,1976,144.7299,28.70349,2.1463
GAB,1977,140.88704,28.82418,2.58492
GAB,1978,146.11572,31.13896,2.61039
GAB,1979,141.84702,29.62379,2.52564
GAB,1980,143.99007,29.09633,3.20615
GAB,1981,145.927,30.62934,
GAB,1982,146.02005,30.20297,
GAB,1983,145.7578,31.38151,5.20538
GAB,1984,146.51414,33.38319,5.39899
GAB,1985,147.04897,34.97724,
GAB,1987,146.93388,37.28369,6.01456
GAB,1988,144.62643,38.70218,5.69917
GAB,1989,148.18475,37.0708,5.40413
GAB,1992,135.72993,,
GAB,1995,145.43388,41.40029,
GAB,1996,143.63974,49.02321,
GAB,1997,142.9406,49.53499,
GAB,2002,140.88196,53.08601,
GAB,2003,137.52538,,8.30586
GAB,2019,107.85829,73.0632,21.06587
GAB,2000,,,
GAB,2012,,,
GAB,1971,138.68216,14.52601,0.39803
GAB,1974,139.1459,23.78686,1.45029
GAB,1986,146.04555,37.84934,
GAB,1994,139.26389,38.77267,
GAB,1999,140.8647,47.74786,7.12909
GAB,2001,135.33086,52.33083,8.07629
GAB,2011,139.93362,,
GAB,1990,,,5.29557
GMB,1971,24.6942,7.60758,
GMB,1972,24.32545,8.0671,
GMB,1973,26.05552,8.29787,
GMB,1974,26.74582,9.63188,
GMB,1975,27.87806,9.6158,
GMB,1976,29.58987,10.02044,
GMB,1977,30.79606,11.19704,
GMB,1978,33.37451,11.29167,
GMB,1979,37.56252,11.65729,
GMB,1980,42.19464,12.45837,
GMB,1981,51.46638,13.03397,
GMB,1982,56.11672,13.74919,
GMB,1983,59.80263,15.5697,
GMB,1984,63.78535,17.43533,
GMB,1985,65.99261,18.54619,
GMB,1986,66.27432,17.87856,
GMB,1987,64.38126,16.72319,
GMB,1989,57.85398,16.34083,
GMB,1992,60.82128,18.20278,
GMB,1993,62.41545,20.85129,
GMB,1994,64.64229,21.04985,
GMB,1995,66.20693,23.69984,1.66013
GMB,1996,69.38745,23.32088,
GMB,1997,70.61517,,
GMB,1999,81.7947,,1.07484
GMB,2000,80.24207,,
GMB,2001,80.29879,,
GMB,2002,77.59647,,
GMB,2003,80.64458,,
GMB,2004,81.51904,,1.17479
GMB,2005,79.64805,,
GMB,2006,78.75121,,
GMB,2007,81.15558,,
GMB,2008,80.29095,50.11358,
GMB,2010,79.78491,50.12895,1.95798
GMB,2011,77.9264,,3.03408
GMB,2012,81.20061,,2.72461
GMB,2013,82.98383,,
GMB,2014,86.74099,,
GMB,2015,90.04513,,
GMB,2016,92.02221,,
GMB,2017,95.23711,,
GMB,2018,98.01438,,
GMB,2019,101.65997,,
GMB,2020,103.52623,,
GMB,2021,102.73651,114.71475,
GMB,1988,61.78409,15.93506,
GMB,1990,58.64826,16.87483,
GMB,1991,60.52597,17.71495,
GMB,1998,71.26095,,
GMB,2009,79.72771,51.03165,
GMB,2022,102.960556,,
GEO,1995,91.59068,73.75427,43.49281
GEO,1996,98.40443,75.84466,39.94224
GEO,1997,103.60338,79.65166,42.78186
GEO,1999,114.66653,85.10201,36.09961
GEO,2000,118.17465,87.20838,39.05969
GEO,2001,115.69475,89.27215,40.86438
GEO,2002,110.8205,92.67044,43.76618
GEO,2003,106.90965,95.47134,45.8531
GEO,2004,106.23391,91.52776,45.78385
GEO,2005,100.78009,94.39135,51.37931
GEO,2006,99.93819,95.30055,42.73038
GEO,2007,103.22737,100.61811,41.81057
GEO,2008,104.02477,99.31737,38.87021
GEO,2009,103.6957,95.13452,28.8817
GEO,2010,103.34035,,32.58371
GEO,2012,106.30554,,32.24253
GEO,2013,106.3922,97.43554,37.914
GEO,2014,104.27281,97.45315,42.28092
GEO,2015,102.75347,99.35391,46.48113
GEO,2016,100.34395,100.90735,51.83005
GEO,2017,100.35831,103.38106,56.81128
GEO,2018,98.63084,105.97872,60.33445
GEO,2019,99.29888,106.29635,63.9155
GEO,2020,99.41729,102.55075,66.68922
GEO,1981,96.88505,109.04271,29.57719
GEO,1986,92.4183,115.27037,
GEO,1991,97.29104,96.09299,36.18913
GEO,1992,95.29774,89.35909,
GEO,1993,87.40469,78.17537,
GEO,1994,89.0706,75.99085,
GEO,1998,109.92583,,
GEO,2011,104.27068,,34.7855
GEO,2021,100.76284,101.33498,72.53726
DEU,1993,100.83631,105.60277,39.4206
DEU,1994,100.42782,105.699,42.5006
DEU,1995,101.37612,104.96017,45.32742
DEU,1996,102.57969,104.50681,46.94253
DEU,1997,104.05521,104.2955,47.79208
DEU,1999,105.26504,99.27565,
DEU,2000,105.31711,99.93066,
DEU,2001,104.36076,100.50151,
DEU,2002,102.5475,101.47367,
DEU,2003,102.09838,101.82067,
DEU,2004,102.883,102.1402,
DEU,2005,103.10638,102.27959,
DEU,2006,104.21326,103.05829,
DEU,2007,104.78634,102.24229,
DEU,2008,104.02398,103.30832,
DEU,2009,103.39642,103.15825,
DEU,2010,102.99588,103.97484,
DEU,2011,102.46656,103.76242,
DEU,2012,101.6142,102.16761,
DEU,2013,100.83825,100.81089,61.38684
DEU,2014,100.53864,99.71072,65.50391
DEU,2015,101.66745,98.82264,67.74687
DEU,2016,102.67756,98.812,69.58059
DEU,2017,104.02236,98.40928,70.24665
DEU,2018,103.89456,97.5935,70.34264
DEU,2019,102.51618,97.5406,73.52106
DEU,1991,101.67763,99.30014,33.65992
DEU,1992,99.15635,100.85226,35.43258
DEU,1998,105.47468,99.13724,
DEU,2020,101.09906,97.10998,72.9892
GHA,1971,64.08971,41.98027,0.69145
GHA,1972,62.3171,,0.73656
GHA,1974,61.64213,36.08569,0.94195
GHA,1975,62.02475,34.63679,0.99029
GHA,1976,66.79986,34.42662,1.08533
GHA,1977,68.20277,34.51874,
GHA,1978,68.39028,34.28494,
GHA,1979,69.57603,34.37541,
GHA,1980,70.84189,35.72012,
GHA,1981,73.13387,36.21316,
GHA,1991,79.47891,,0.92257
GHA,1992,79.93364,,1.05875
GHA,1999,78.34224,35.02909,
GHA,2000,82.87209,35.1286,
GHA,2001,77.91199,33.29822,
GHA,2002,81.0047,34.55869,
GHA,2003,77.61262,35.75916,
GHA,2004,80.76332,38.17577,
GHA,2005,86.54676,40.03387,5.86879
GHA,2006,90.66601,41.57842,5.24219
GHA,2007,95.58154,45.33241,6.44486
GHA,2008,101.023,47.35398,8.47961
GHA,2009,100.29113,48.80281,8.7975
GHA,2011,102.97081,55.57076,11.76737
GHA,2012,106.68791,56.44244,11.94183
GHA,2013,106.1008,67.76491,13.83126
GHA,2014,104.58745,64.06382,15.40233
GHA,2015,108.33789,67.90667,15.69071
GHA,2017,105.50988,69.00922,16.01313
GHA,2018,103.56847,71.31969,15.69177
GHA,2010,,,
GHA,1973,63.20842,38.72684,0.81361
GHA,1982,74.9182,35.37541,1.49946
GHA,1983,73.44568,36.12386,
GHA,1984,70.81009,36.31826,
GHA,1985,72.66559,35.24478,
GHA,1986,69.31257,35.68615,
GHA,1987,70.53965,35.75778,
GHA,1988,69.67347,37.93792,
GHA,1989,73.3307,34.20327,
GHA,1990,71.38048,35.04952,
GHA,1993,78.99539,,1.25523
GHA,1994,80.09707,,1.27801
GHA,1995,78.41187,35.66099,
GHA,1996,77.89365,,
GHA,1997,80.46463,,
GHA,2016,106.72797,68.90294,15.53598
GHA,2019,104.84141,74.67949,17.23297
GHA,2020,103.442,77.67258,18.68745
GIB,2016,101.12116,110.58452,
GIB,2017,103.54403,117.47212,
GIB,2019,107.7583,92.89406,
GIB,2020,108.76133,95.71243,
GIB,1971,91.25742,72.33871,
GIB,1972,100.4469,58.41744,
GIB,1973,73.01999,60.89049,
GIB,1974,73.26758,62.93069,
GIB,1975,72.05537,62.23342,
GIB,1976,73.85587,61.37905,
GIB,1977,70.41031,65.69316,
GIB,1978,72.74156,64.37409,
GIB,1979,71.14635,64.94957,
GIB,1980,69.81912,65.05203,
GIB,1981,71.02273,65.19078,
GIB,1982,73.52637,67.49725,
GIB,1983,74.19355,68.02822,
GIB,1984,77.04832,68.02087,
GIB,1985,75.36618,66.93847,
GIB,1997,116.57411,,
GIB,1999,103.90594,83.53659,
GIB,2000,88.78049,92.45757,
GIB,2001,84.4705,99.42271,
GIB,2008,109.74026,84.88844,
GIB,2009,111.81724,84.23996,
GIB,2021,112.74397,98.86661,
GRC,1971,101.23418,60.99525,12.91523
GRC,1972,102.0152,65.36556,12.97783
GRC,1973,102.79213,66.95694,14.04695
GRC,1974,103.89959,68.94857,14.83285
GRC,1975,103.53609,70.41463,16.68581
GRC,1976,103.05828,73.44467,16.99449
GRC,1977,102.1578,75.64825,17.20153
GRC,1978,101.01527,77.03649,16.05128
GRC,1979,99.85386,77.48445,16.14664
GRC,1980,98.05267,79.78436,15.58304
GRC,1981,99.44527,80.34014,16.08688
GRC,1982,99.44072,83.57285,16.63325
GRC,1983,99.83256,80.43474,18.38873
GRC,1984,99.63765,84.43697,19.8196
GRC,1985,99.19199,86.32886,22.25793
GRC,1986,98.06279,88.54638,23.80635
GRC,1987,95.1624,91.32024,25.47027
GRC,1988,95.79482,91.76384,23.98855
GRC,1989,95.1828,92.24566,23.53121
GRC,1992,92.48538,92.96071,33.54804
GRC,2004,98.68874,95.86619,76.22245
GRC,2005,97.83578,100.81749,85.31207
GRC,2006,97.67706,100.76952,90.09834
GRC,2007,96.7938,98.19933,87.39504
GRC,2010,98.51425,106.31763,103.79628
GRC,2011,98.29024,103.18358,109.15926
GRC,2012,99.16412,104.5624,113.7406
GRC,2013,98.9243,105.76723,116.37682
GRC,2014,97.87486,102.28946,122.402
GRC,2015,99.5263,102.2004,
GRC,2016,99.27773,102.95685,131.54086
GRC,2017,99.55348,104.49627,136.60257
GRC,2018,99.36643,104.8779,142.85204
GRC,2019,99.9662,108.07686,148.53088
GRC,1990,94.67404,91.35342,24.187
GRC,1991,94.28901,91.68115,35.11136
GRC,1993,90.46406,89.62618,36.78599
GRC,1994,90.26922,90.37763,38.38496
GRC,1995,92.44614,89.73269,35.95558
GRC,1996,92.20223,89.69777,39.62036
GRC,1997,92.64603,89.10859,43.48873
GRC,1998,95.13059,88.96726,44.67811
GRC,1999,96.72457,88.35295,46.38552
GRC,2000,97.60522,87.81149,50.78434
GRC,2001,96.32825,92.35897,58.03318
GRC,2002,97.38613,97.81795,64.92796
GRC,2003,97.95395,95.5515,70.00507
GRC,2020,101.10721,105.54731,150.87607
GRD,1976,119.65112,70.80758,
GRD,1977,120.93481,72.94288,
GRD,1978,120.35583,76.21965,
GRD,1979,117.5812,77.3366,1.44982
GRD,1983,105.8915,72.19931,4.46913
GRD,1984,103.59414,83.71587,4.48675
GRD,1985,103.97215,80.89119,
GRD,1999,110.65229,,
GRD,2002,112.30451,114.44506,
GRD,2003,111.86898,120.62667,
GRD,2005,103.21219,109.95356,
GRD,2007,103.92765,123.03344,
GRD,2008,108.65445,120.77683,
GRD,2009,115.57764,109.48883,64.52827
GRD,2010,116.52878,116.72757,
GRD,2013,119.39142,111.54316,
GRD,2014,118.58544,112.11423,
GRD,2017,111.44773,114.4597,100.19642
GRD,2018,106.85076,120.11834,104.56188
GRD,1971,124.15641,29.33228,
GRD,1972,127.00882,35.46575,
GRD,1973,129.7157,32.13492,
GRD,1974,136.23111,32.91225,
GRD,1975,115.64498,67.77459,
GRD,1980,113.57845,77.08623,5.83761
GRD,1981,107.84559,72.20827,
GRD,1982,106.03742,72.89822,8.31015
GRD,1986,101.46635,80.04516,
GRD,1987,112.06563,83.41817,
GRD,1988,114.65317,85.57675,
GRD,1990,117.17986,91.17875,
GRD,1991,116.5833,99.93866,
GRD,1992,121.88374,106.48875,
GRD,1993,123.61011,110.91442,
GRD,1994,121.52662,,
GRD,1995,119.75393,,
GRD,1996,110.47285,,
GRD,1997,122.35868,,
GRD,1998,119.12551,,
GRD,2000,93.76376,,
GRD,2001,97.8859,,
GRD,2004,110.1525,114.86714,
GRD,2011,119.34353,,
GRD,2015,118.55216,111.7527,95.62066
GRD,2016,112.49787,115.18686,96.41531
GRD,1989,,86.1833,
GRD,2020,,113.46573,
GUM,1981,97.91644,,
GUM,1982,96.04474,,
GUM,1983,94.80381,,
GUM,1984,92.2296,,
GUM,1985,90.95253,,
GUM,1986,88.63948,,
GUM,1987,87.38315,,
GUM,1988,86.67152,,
GUM,1989,80.78725,,
GTM,1970,54.6266,9.59555,3.22595
GTM,1971,56.07545,8.1733,3.34929
GTM,1972,57.26936,8.96416,3.59388
GTM,1975,59.86894,11.35776,3.75473
GTM,1976,59.43917,12.5503,4.17298
GTM,1977,61.43411,13.19919,4.64503
GTM,1978,63.06934,17.24439,5.39036
GTM,1979,64.48861,17.76746,
GTM,1980,66.58611,17.68669,
GTM,1981,70.42309,18.30625,5.37323
GTM,1982,66.23526,17.47736,
GTM,1983,70.41793,17.74191,6.31469
GTM,1984,71.93966,17.97941,6.41819
GTM,1985,72.45856,18.25362,6.62999
GTM,1986,72.09387,19.47715,6.92907
GTM,1996,85.53758,24.44195,
GTM,1999,97.82714,26.66779,
GTM,2000,99.79491,30.38552,
GTM,2001,100.39684,32.67149,
GTM,2002,103.11707,35.80544,9.191
GTM,2004,108.68226,39.48091,
GTM,2005,109.85279,41.50666,
GTM,2006,111.03078,43.33914,
GTM,2007,111.38103,44.99457,17.31849
GTM,2008,111.98241,45.73696,
GTM,2009,115.76101,47.51139,
GTM,2010,115.48713,52.33046,
GTM,2011,113.62992,52.8183,
GTM,2012,108.87708,53.12337,
GTM,2013,106.01618,53.19881,19.59235
GTM,2014,102.58074,52.6147,18.18088
GTM,2015,101.51269,54.19734,21.78329
GTM,2016,100.8123,53.43599,
GTM,2017,101.19489,52.8351,
GTM,2018,101.90262,52.72243,
GTM,2019,101.87349,51.14958,22.1422
GTM,2020,100.61037,50.43604,
GTM,1973,57.35717,8.98247,3.85848
GTM,1974,58.82884,10.58207,3.40113
GTM,1987,73.88602,,
GTM,1988,75.20309,,
GTM,1990,72.57926,,
GTM,1991,76.06971,21.97772,
GTM,1992,80.01395,,
GTM,1993,81.80331,23.5381,7.77153
GTM,1994,81.73117,24.46594,8.12104
GTM,1995,84.07854,24.69177,8.18206
GTM,1997,86.28893,24.5366,
GTM,1998,92.44044,24.97923,
GTM,2021,102.03713,47.11974,
GIN,1977,33.2411,14.15361,3.35571
GIN,1978,34.33086,15.34867,4.63291
GIN,1980,36.21017,15.84218,
GIN,1981,34.73577,15.6725,4.17892
GIN,1982,32.96282,14.74396,2.9685
GIN,1983,31.8058,14.68244,2.92351
GIN,1984,30.67464,14.80752,2.6779
GIN,1985,34.78599,14.92803,2.27283
GIN,1986,32.4524,13.28312,1.83065
GIN,1987,30.74069,11.44342,1.36543
GIN,1988,31.76488,,1.16156
GIN,1989,32.13445,10.6747,1.18665
GIN,1990,31.81171,9.99645,1.08773
GIN,1991,34.53489,10.56651,0.95767
GIN,1992,34.58248,,0.91261
GIN,1993,39.16788,12.42591,1.26923
GIN,1994,42.26198,13.12248,1.19622
GIN,1995,47.15076,,1.32457
GIN,1996,49.01712,13.96041,1.22733
GIN,1998,52.95284,,1.3002
GIN,1999,55.15833,14.01684,
GIN,2000,58.21964,,
GIN,2001,61.27467,18.35311,
GIN,2002,69.69433,20.94878,
GIN,2003,73.02694,22.52856,
GIN,2004,76.08023,24.62867,2.29583
GIN,2005,78.10018,29.06084,3.07601
GIN,2006,79.6461,32.28936,5.33443
GIN,2007,81.74791,,8.27645
GIN,2008,82.77785,33.88421,9.43566
GIN,2009,82.38143,,9.56893
GIN,2010,84.24968,,10.90025
GIN,2011,87.28553,37.60303,11.06588
GIN,2012,89.20853,37.80608,10.52167
GIN,2013,91.14469,38.877716,11.04827
GIN,2014,92.76374,39.33397,11.55931
GIN,2015,86.67168,35.77214,9.36092
GIN,2016,91.50917,36.574554,9.34231
GIN,2020,100.78537,,5.84112
GIN,2018,99.27458,36.678143,7.92106
GIN,1971,31.02881,11.59116,0.56177
GIN,1972,26.16724,,
GIN,1973,29.86471,,
GIN,1974,30.23331,,
GIN,1975,30.78195,,2.38661
GIN,1976,29.78967,,2.94237
GIN,1979,35.54314,15.35616,4.85833
GIN,1997,52.76181,,1.26142
GIN,2017,97.66244,,9.18073
GIN,2019,96.924995,36.80654,7.01863
GIN,2021,,,6.722405
GNB,1976,74.88318,2.72863,
GNB,1979,71.87322,5.40411,
GNB,1980,67.50948,5.36304,
GNB,1981,64.29212,5.97568,
GNB,1982,62.67585,7.86898,
GNB,1983,60.18584,10.39102,
GNB,1984,58.517,11.59466,
GNB,1987,54.51148,7.01896,
GNB,1988,51.90865,5.74104,
GNB,2000,75.61674,18.0878,
GNB,2010,118.68518,,
GNB,2006,122.44381,34.16217,2.64325
GNB,2014,,,
GNB,1971,27.72915,5.46941,
GNB,1972,32.04458,5.21269,
GNB,1973,39.55913,,
GNB,1974,46.22285,,
GNB,1975,69.75762,,
GNB,1978,74.78546,4.69326,
GNB,1985,57.47227,10.95328,
GNB,1989,52.13666,6.41285,0.5143
GNB,1992,47.45362,,
GNB,1993,45.79793,,
GNB,1994,51.02437,,
GNB,1995,55.06249,,
GNB,1996,57.5503,,
GNB,1997,62.3481,,
GNB,1998,65.60731,,
GNB,2001,89.84949,,
GNB,2004,108.72243,,
GNB,2005,116.30622,32.01468,2.29658
GNB,1977,,4.00237,
GUY,1971,98.74379,64.11938,1.56657
GUY,1972,99.81514,68.45482,1.66316
GUY,1973,101.39868,70.62899,1.80807
GUY,1974,102.14783,70.32346,
GUY,1976,98.466,76.09025,3.4652
GUY,1977,103.59117,,
GUY,1978,100.31807,,
GUY,1979,99.04498,,3.04138
GUY,1980,95.6878,,2.90309
GUY,1981,96.23396,,2.86761
GUY,1982,97.50249,,3.13588
GUY,1983,97.10316,,2.28398
GUY,1984,96.42908,64.20259,2.29949
GUY,1987,98.9784,77.24012,
GUY,1992,93.38134,,
GUY,1993,91.7981,,
GUY,1995,94.27701,,8.85944
GUY,1996,95.84963,,9.8255
GUY,1997,100.53619,,11.48873
GUY,1999,106.37409,81.50864,
GUY,2000,105.53402,,
GUY,2001,102.24526,101.67271,
GUY,2003,97.4295,90.09002,7.64464
GUY,2005,100.88132,89.20541,12.02399
GUY,2006,,,12.14248
GUY,2007,97.94065,83.78015,12.1633
GUY,2008,98.86011,84.16894,11.57753
GUY,2009,95.18861,87.08549,10.98671
GUY,2010,96.49476,90.14078,11.69943
GUY,2011,98.99661,97.29608,11.64072
GUY,2012,97.81164,97.72779,11.62275
GUY,2014,,,
GUY,1985,95.92284,68.36952,2.46003
GUY,1986,96.56181,74.97527,2.47712
GUY,1988,103.2041,,4.13311
GUY,1989,107.59055,,
GUY,1991,96.73172,,
GUY,1994,92.15311,,9.48918
GUY,1990,,,5.46304
GUY,2004,,,11.26731
HTI,1979,63.89407,11.42016,0.80549
HTI,1980,69.37011,12.13481,0.80659
HTI,1982,76.61819,13.17299,
HTI,1983,82.23103,15.48006,0.93346
HTI,1985,87.38578,,
HTI,1986,89.59083,17.9215,1.05343
HTI,1987,75.47512,,
HTI,1997,109.66236,,
HTI,2000,,,
HTI,2003,,,
HTI,2005,,,
HTI,2012,,,
HTI,2017,,,
HTI,1971,50.72735,,
HTI,1972,53.01393,,
HTI,1973,54.61326,,
HTI,1974,56.34968,,
HTI,1975,58.05109,,
HTI,1976,62.04577,,0.63494
HTI,1977,63.21228,,0.60651
HTI,1978,63.3099,,0.77821
HTI,1981,76.01496,13.07279,0.85846
HTI,1984,86.45533,17.52501,1.08804
HTI,1992,74.89466,,
HTI,1993,78.54443,,
HTI,1994,84.49554,,
HTI,1995,91.75192,,
HTI,1996,100.33375,,
HTI,1998,113.57151,,
,1970,,,
,1971,,,
,1972,,,
,1973,,,
,1974,,,
,1975,,,
,1976,,,
,1977,,,
,1978,,,
,1979,,,
,1980,,,
,1981,,,
,1982,,,
,1983,,,
,1984,,,
,1985,,,
,1986,,,
,1987,,,
,1988,,,
,1989,,,
,1990,,,
,1991,,,
,1992,,,
,1993,,,
,1994,,,
,1995,,,
,1996,,,
,1997,,,
,1998,,,
,1999,,,
,2000,,,
,2001,,,
,2002,,,
,2003,,,
,2004,,,
,2005,,,
,2006,,,
,2007,,,
,2008,,,
,2009,,,
,2010,,,
,2011,,,
,2012,,,
,2013,,,
,2014,,,
,2015,,,
,2016,,,
,2017,,,
,2018,,,
,2019,,,
,2020,,,
HND,1980,95.36948,29.56397,7.2883
HND,1982,100.82986,32.12544,8.86435
HND,1984,103.83333,33.52031,8.90931
HND,1991,104.13027,31.97229,8.82082
HND,1992,107.37531,,9.13429
HND,1993,108.32671,31.41968,8.91335
HND,1994,107.91583,,9.8113
HND,1995,105.74096,,9.72533
HND,1996,106.20029,,10.36307
HND,1997,106.37892,,11.1162
HND,1998,105.50345,,12.77923
HND,2003,108.74321,,16.03262
HND,2005,101.74923,,
HND,2006,104.69009,58.2858,
HND,2008,100.92705,60.01846,17.71153
HND,2009,99.79481,,
HND,2010,100.65895,65.83474,19.51006
HND,2011,99.6457,65.23801,
HND,2012,96.52675,63.88398,19.1858
HND,2013,,,19.64452
HND,2014,,,19.9211
HND,2016,,,20.92458
HND,2017,,,24.34098
HND,2019,,,25.4579
HND,2020,,,
HND,2001,,,
HND,2004,106.26722,,16.06058
HND,2015,,,20.39552
HND,2018,,,26.16422
HND,1970,82.99557,12.5565,
HND,1971,83.02228,14.52163,
HND,1972,84.4524,15.60776,
HND,1973,83.41013,,
HND,1974,84.84244,18.66962,3.50744
HND,1975,85.43118,15.46718,3.89417
HND,1976,86.56637,16.73295,4.9223
HND,1977,85.44268,24.01766,6.2365
HND,1978,88.06376,27.27148,6.9903
HND,1979,93.71356,26.87482,
HND,1981,94.7829,,8.4153
HND,1983,102.38379,32.9299,8.88486
HND,1985,104.45903,36.45977,8.78761
HND,1986,107.0303,34.61176,
HND,1988,107.16677,,9.29326
HND,1990,104.53535,,8.80769
HND,1999,104.63236,,12.61053
HND,2000,103.7631,,13.06748
HND,2007,99.84382,60.15356,
HND,1987,,,8.36889
HND,1989,,,9.2285
HKG,1980,112.2059,61.61357,10.12282
HKG,1981,110.57216,64.31072,
HKG,1982,108.7789,66.69005,10.83127
HKG,1983,108.10326,69.05296,12.05671
HKG,1984,107.65298,70.93511,12.79213
HKG,1985,106.40067,73.05395,
HKG,1986,105.78125,73.36413,
HKG,1989,108.59837,,
HKG,1990,108.94936,,
HKG,1991,107.35264,,
HKG,1992,105.30121,,18.1328
HKG,1993,102.31607,,19.23185
HKG,1994,99.28097,,21.46834
HKG,1995,98.61359,,
HKG,1996,98.47628,81.78043,
HKG,2012,103.92066,107.12947,60.87139
HKG,2013,106.49419,101.41091,67.47312
HKG,2014,109.31301,101.39748,69.29175
HKG,2015,110.22676,102.24446,69.54381
HKG,2016,108.14175,103.55928,72.33813
HKG,2017,107.76232,105.34919,74.33425
HKG,2018,108.61767,107.48979,76.92223
HKG,2019,109.32253,107.74028,80.9841
HKG,2020,107.83208,108.36544,84.39242
HKG,1971,118.91918,36.39311,7.48529
HKG,1972,119.21217,37.60176,7.71874
HKG,1973,119.05709,39.40584,8.04027
HKG,1974,119.82761,41.85237,8.70436
HKG,1975,121.11857,45.54331,9.2209
HKG,1976,121.95331,48.06523,10.04884
HKG,1977,121.59939,51.20724,9.37391
HKG,1978,118.70038,54.92786,
HKG,1979,115.29929,59.11674,9.89121
HKG,1987,106.4284,74.16331,
HKG,1988,107.80096,74.53211,
HKG,1998,97.94758,,
HKG,2021,103.63659,106.42528,88.44269
HKG,2001,,80.19281,
HKG,2002,,79.90216,
HKG,2003,,79.91792,31.76536
HKG,2004,,81.17521,32.27889
HKG,2005,,82.32208,33.53083
HKG,2006,,82.74579,34.49889
HKG,2007,,84.67027,42.57227
HKG,2008,,86.02473,55.40763
HKG,2009,,86.90379,56.41322
HKG,2010,,88.03878,59.59784
HKG,2011,,86.59143,61.68693
HUN,1971,98.18652,74.06748,9.9579
HUN,1972,101.28115,72.62034,10.24821
HUN,1973,104.46938,72.63635,10.32574
HUN,1974,106.2645,72.06758,10.79321
HUN,1975,106.83584,73.2603,11.22154
HUN,1976,105.29939,75.14884,11.71349
HUN,1977,104.41743,77.19659,12.23124
HUN,1978,101.97412,79.75587,12.39797
HUN,1979,98.6372,82.95211,12.58205
HUN,1980,97.63356,85.00596,12.85256
HUN,1981,99.34257,86.39122,13.21516
HUN,1982,105.19984,87.4462,14.2589
HUN,1983,108.48403,86.90784,14.8769
HUN,1984,109.19132,86.0152,15.53826
HUN,1985,105.55603,86.51558,16.04513
HUN,1986,97.97381,88.55698,16.10701
HUN,1987,91.61322,88.99894,15.67982
HUN,1988,85.44685,89.35171,15.28808
HUN,1989,83.69129,88.6859,14.83304
HUN,1990,85.23039,87.28817,14.68551
HUN,1991,89.3534,85.1771,14.51754
HUN,1992,95.05215,83.28442,14.91343
HUN,1993,100.13558,,16.0728
HUN,1997,100.57114,94.73255,26.23302
HUN,1998,100.64414,91.32131,30.092
HUN,1999,100.74745,93.90972,32.50023
HUN,2000,101.11991,96.13126,35.94101
HUN,2001,100.20521,98.45055,39.69805
HUN,2002,99.01557,100.09392,44.55069
HUN,2003,98.11929,102.21666,52.23563
HUN,2004,97.50033,95.95344,60.0567
HUN,2005,98.16444,96.26466,64.99212
HUN,2006,99.58309,96.09009,67.54416
HUN,2007,99.00732,96.16716,68.28498
HUN,2008,100.64125,96.04281,66.48384
HUN,2009,101.07377,96.24977,64.60789
HUN,2010,100.85631,97.08149,63.72239
HUN,2011,100.0155,96.79927,62.59323
HUN,2012,99.69793,98.06066,61.46318
HUN,2013,99.98496,104.71535,57.06502
